smiles,assay_id,activity_type,pActivity,molecule_chembl_id,document_year,document_chembl_id,journal,source,assay_description,round_id,assay_context,scaffold,program_id,target_chembl_id,target_name,target_type
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)CC)[C@@H](C)CC)C2=O)cc(OC)c1OC,CHEMBL3265956,Ki,8.09,CHEMBL3265043,2014,CHEMBL3259715,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from human D2 receptor transfected in HEK cells,96,82,O=C(CCCCCN1C(=O)CC(SCCCc2cccc(C(=O)NCC3CCCN3)c2)C1=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1c[nH]c2ccccc12,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C2=O)cc(OC)c1OC,CHEMBL3265956,Ki,8.01,CHEMBL3265039,2014,CHEMBL3259715,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from human D2 receptor transfected in HEK cells,96,82,O=C1CC(SCCCc2cccc(C(=O)NCC3CCCN3)c2)C(=O)N1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)O)[C@@H](C)CC)C2=O)cc(OC)c1OC,CHEMBL3265956,Ki,7.99,CHEMBL3265040,2014,CHEMBL3259715,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from human D2 receptor transfected in HEK cells,96,82,O=C(CNC(=O)C(Cc1cnc[nH]1)NC(=O)CCCCCN1C(=O)CC(SCCCc2cccc(C(=O)NCC3CCCN3)c2)C1=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC(=O)NCCc1cnc[nH]1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N3CCC[C@H]3C(=O)O)C(C)C)C2=O)cc(OC)c1OC,CHEMBL3265956,Ki,7.89,CHEMBL3265044,2014,CHEMBL3259715,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from human D2 receptor transfected in HEK cells,96,82,O=C(CCCCCN1C(=O)CC(SCCCc2cccc(C(=O)NCC3CCCN3)c2)C1=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)NCC(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCCNC(=O)CN3CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)O)[C@@H](C)O)[C@@H](C)O)C2=O)cc(OC)c1OC,CHEMBL3265956,Ki,8.1,CHEMBL3265045,2014,CHEMBL3259715,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from human D2 receptor transfected in HEK cells,96,82,O=C(CCCCCN1C(=O)CC(SCCCc2cccc(C(=O)NCC3CCCN3)c2)C1=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(CCCCNC(=O)CN1CCNCCNCCNCC1)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)NCC(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCCNC(=O)CN3CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCCC[n+]3c(C)cc(/C=C/C=C/c4ccc(N(C)C)cc4)cc3C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)O)[C@@H](C)O)[C@@H](C)O)C2=O)cc(OC)c1OC,CHEMBL3265956,Ki,7.19,CHEMBL3265323,2014,CHEMBL3259715,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from human D2 receptor transfected in HEK cells,96,82,O=C(CCCCCN1C(=O)CC(SCCCc2cccc(C(=O)NCC3CCCN3)c2)C1=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(CCCCNC(=O)CN1CCNCCNCCNCC1)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCC[n+]1ccc(C=CC=Cc2ccccc2)cc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N3CCC[C@H]3C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CO)C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N3CCC[C@H]3C(=O)O)C(C)C)[C@@H](C)O)C2=O)cc(OC)c1OC,CHEMBL3265956,Ki,7.56,CHEMBL3265041,2014,CHEMBL3259715,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from human D2 receptor transfected in HEK cells,96,82,O=C(CCCCCN1C(=O)CC(SCCCc2cccc(C(=O)NCC3CCCN3)c2)C1=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N1CCCC1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(OC)c1OC,CHEMBL941849,Ki,9.13,CHEMBL241169,2007,CHEMBL1139804,Bioorg Med Chem,Scientific Literature,Displacement of [3H]spiperone from dopamine D2short receptor in CHO cells,50,79,O=C(NCC1CCCN1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(OC)c1OC,CHEMBL941850,Ki,9.17,CHEMBL241169,2007,CHEMBL1139804,Bioorg Med Chem,Scientific Literature,Displacement of [3H]spiperone from dopamine D2long receptor in CHO cells,50,80,O=C(NCC1CCCN1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cc(I)ccc1OC,CHEMBL941849,Ki,7.82,CHEMBL397103,2007,CHEMBL1139804,Bioorg Med Chem,Scientific Literature,Displacement of [3H]spiperone from dopamine D2short receptor in CHO cells,50,79,O=C(NCC1CCCN1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cc(I)ccc1OC,CHEMBL941850,Ki,7.85,CHEMBL397103,2007,CHEMBL1139804,Bioorg Med Chem,Scientific Literature,Displacement of [3H]spiperone from dopamine D2long receptor in CHO cells,50,80,O=C(NCC1CCCN1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCC[C@H]1CNC(=O)c1cccc(CCCF)c1,CHEMBL3265956,Ki,9.2,CHEMBL3265329,2014,CHEMBL3259715,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from human D2 receptor transfected in HEK cells,96,82,O=C(NCC1CCCN1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@@H]2Cc3c(O)cccc3C[C@H]21,CHEMBL672486,Ki,8.075,CHEMBL11363,1993,CHEMBL1126639,J Med Chem,Scientific Literature,"Binding affinity against [3H]U-86,170-labeled dopamine receptor D2 in cloned CHO cells",1,83,c1ccc2c(c1)CC1CCNC1C2,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@@H]2Cc3c(O)cccc3C[C@H]21,CHEMBL673016,Ki,9.52,CHEMBL11363,1993,CHEMBL1126679,J Med Chem,Scientific Literature,"Compound was tested for agonistic activity against D2 receptor from cloned CHO cells, used [3H]U-86170 as radioligand",1,77,c1ccc2c(c1)CC1CCNC1C2,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@@H]2c3c(O)cccc3CC[C@H]21,CHEMBL672485,Ki,7.6,CHEMBL283738,1993,CHEMBL1127015,J Med Chem,Scientific Literature,"Binding affinity against [3H]U-86,170-labeled dopamine receptor D2 in cloned CHO cells",1,78,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@@H]2c3c(cccc3OC)CC[C@H]21,CHEMBL672485,Ki,8.07,CHEMBL286205,1993,CHEMBL1127015,J Med Chem,Scientific Literature,"Binding affinity against [3H]U-86,170-labeled dopamine receptor D2 in cloned CHO cells",1,78,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@@H]2c3cccc(O)c3CC[C@@H]21,CHEMBL673016,Ki,7.23,CHEMBL566133,1993,CHEMBL1126679,J Med Chem,Scientific Literature,"Compound was tested for agonistic activity against D2 receptor from cloned CHO cells, used [3H]U-86170 as radioligand",1,77,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@@H]2c3cccc(O)c3CC[C@H]21,CHEMBL672485,Ki,8.39,CHEMBL25483,1993,CHEMBL1127015,J Med Chem,Scientific Literature,"Binding affinity against [3H]U-86,170-labeled dopamine receptor D2 in cloned CHO cells",1,78,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@@H]2c3cccc(OC)c3CC[C@H]21,CHEMBL672488,Ki,7.3,CHEMBL24222,1993,CHEMBL1127015,J Med Chem,Scientific Literature,"Compound was evaluated for the binding affinity against [3H]U-86,170-labeled dopamine receptor D2 in rat striatum",1,84,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@@H]2c3cccc(OC)c3CC[C@H]21,CHEMBL679938,Ki,7.3,CHEMBL24222,1994,CHEMBL1127438,J Med Chem,Scientific Literature,"In vitro binding affinity against cloned mammalian dopamine D2 autoreceptor, expressed in CHO-K1 cells, using [3H]U-86170 as radioligand",3,30,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@H]2Cc3c(O)cccc3C[C@@H]21,CHEMBL672486,Ki,6.63,CHEMBL267557,1993,CHEMBL1126639,J Med Chem,Scientific Literature,"Binding affinity against [3H]U-86,170-labeled dopamine receptor D2 in cloned CHO cells",1,83,c1ccc2c(c1)CC1CCNC1C2,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@H]2Cc3c(O)cccc3C[C@H]21,CHEMBL673016,Ki,6.63,CHEMBL24050,1993,CHEMBL1126679,J Med Chem,Scientific Literature,"Compound was tested for agonistic activity against D2 receptor from cloned CHO cells, used [3H]U-86170 as radioligand",1,77,c1ccc2c(c1)CC1CCNC1C2,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@H]2c3c(O)cccc3CC[C@H]21,CHEMBL673016,Ki,6.82,CHEMBL287134,1993,CHEMBL1126679,J Med Chem,Scientific Literature,"Compound was tested for agonistic activity against D2 receptor from cloned CHO cells, used [3H]U-86170 as radioligand",1,77,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@H]2c3c(cccc3OC)CC[C@H]21,CHEMBL673016,Ki,8.15,CHEMBL26118,1993,CHEMBL1126679,J Med Chem,Scientific Literature,"Compound was tested for agonistic activity against D2 receptor from cloned CHO cells, used [3H]U-86170 as radioligand",1,77,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@H]2c3cccc(O)c3CC[C@H]21,CHEMBL672485,Ki,7.12,CHEMBL285873,1993,CHEMBL1127015,J Med Chem,Scientific Literature,"Binding affinity against [3H]U-86,170-labeled dopamine receptor D2 in cloned CHO cells",1,78,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@H]2c3cccc(O)c3CC[C@H]21,CHEMBL673016,Ki,6.97,CHEMBL285873,1993,CHEMBL1126679,J Med Chem,Scientific Literature,"Compound was tested for agonistic activity against D2 receptor from cloned CHO cells, used [3H]U-86170 as radioligand",1,77,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@H]2c3cccc(OC)c3CC[C@H]21,CHEMBL672485,Ki,7.75,CHEMBL280955,1993,CHEMBL1127015,J Med Chem,Scientific Literature,"Binding affinity against [3H]U-86,170-labeled dopamine receptor D2 in cloned CHO cells",1,78,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@H]2c3cccc(OC)c3CC[C@H]21,CHEMBL673016,Ki,7.75,CHEMBL280955,1993,CHEMBL1126679,J Med Chem,Scientific Literature,"Compound was tested for agonistic activity against D2 receptor from cloned CHO cells, used [3H]U-86170 as radioligand",1,77,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CC[C@H]2c3cccc(OC)c3CC[C@H]21,CHEMBL679938,Ki,7.75,CHEMBL280955,1994,CHEMBL1127438,J Med Chem,Scientific Literature,"In vitro binding affinity against cloned mammalian dopamine D2 autoreceptor, expressed in CHO-K1 cells, using [3H]U-86170 as radioligand",3,30,c1ccc2c(c1)CCC1NCCC21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCc2c(cc(O)c(O)c2Br)C(c2ccccc2)C1,CHEMBL669945,Ki,7.72,CHEMBL544114,1991,CHEMBL1125221,J Med Chem,Scientific Literature,The compound was evaluated for the binding affinity towards dopamine receptor D2 at high affinity state.,0,85,c1ccc(C2CNCCc3ccccc32)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCc2c(cc(O)c(O)c2Br)C(c2ccccc2)C1,CHEMBL669946,Ki,4.68,CHEMBL544114,1991,CHEMBL1125221,J Med Chem,Scientific Literature,The compound was evaluated for the binding affinity towards dopamine receptor D2 at low affinity state.,0,86,c1ccc(C2CNCCc3ccccc32)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCc2c(cc(O)c(O)c2Br)[C@@H](c2ccccc2)C1,CHEMBL672210,Ki,6.46,CHEMBL34095,1998,CHEMBL1131163,J Med Chem,Scientific Literature,Affinity towards Dopamine receptor D2,13,87,c1ccc(C2CNCCc3ccccc32)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,CHEMBL669942,Ki,7.26,CHEMBL544115,1991,CHEMBL1125221,J Med Chem,Scientific Literature,The compound was evaluated for the binding affinity towards Dopamine receptor D2 at high affinity state.,0,88,c1ccc(C2CNCCc3ccccc32)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,CHEMBL669943,Ki,5.89,CHEMBL544115,1991,CHEMBL1125221,J Med Chem,Scientific Literature,The compound was evaluated for the binding affinity towards Dopamine receptor D2 at low affinity state,0,89,c1ccc(C2CNCCc3ccccc32)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCc2c(cc(O)c(O)c2Cl)[C@@H](c2ccccc2)C1,CHEMBL672210,Ki,6.29,CHEMBL317741,1998,CHEMBL1131163,J Med Chem,Scientific Literature,Affinity towards Dopamine receptor D2,13,87,c1ccc(C2CNCCc3ccccc32)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCc2cc(Br)c(O)cc2C(c2ccccc2)C1,CHEMBL672777,Ki,6.2,CHEMBL543473,1992,CHEMBL1126025,J Med Chem,Scientific Literature,In vitro ability to inhibit [3H]spiperone binding to Dopamine receptor D2,0,90,c1ccc(C2CNCCc3ccccc32)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCc2cc(OC)c(O)cc2C(c2c(Cl)cccc2Cl)C1,CHEMBL4625240,Ki,5.82,CHEMBL4645139,2020,CHEMBL4622940,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]N-methylspiperone from dopamine D2 receptor (unknown origin),141,91,c1ccc(C2CNCCc3ccccc32)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1CCc2nc(N)sc2CC1,CHEMBL4334861,Ki,6.21,CHEMBL279085,2019,CHEMBL4334436,Medchemcomm,Scientific Literature,Displacement of [125I]iodosupride from human recombinant dopamine D2S receptor expressed in CHO cells incubated for 30 mins by competitive radioligand binding analysis,133,92,c1nc2c(s1)CCNCC2,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCN1C[C@H]2C[C@@]2(c2ccc(NS(=O)(=O)c3ccc(C(C)C)cc3)cc2)C1,CHEMBL1225698,Ki,7.2,CHEMBL1224698,2010,CHEMBL1221332,Bioorg Med Chem Lett,Scientific Literature,Antagonist activity at dopamine D2 receptor by GTPgammaS binding assay,67,93,O=S(=O)(Nc1ccc(C23CNCC2C3)cc1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCOC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,CHEMBL902495,Ki,6.78,CHEMBL400826,2007,CHEMBL1138415,Bioorg Med Chem Lett,Scientific Literature,Displacement of [125I]IABN from human dopamine D2L receptor expressed in HEK293 cells,50,94,c1ccc(C2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCOc1c(OC)cc2c3c1-c1cc(N)ccc1CC3N(C)CC2,CHEMBL4628381,Ki,6.12,CHEMBL4649785,2020,CHEMBL4627308,Bioorg Med Chem Lett,Scientific Literature,Binding affinity to human D2 receptor,141,31,c1ccc2c(c1)CC1NCCc3cccc-2c31,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=CCOc1cc(F)c(F)cc1C1CC1CN,CHEMBL3774018,Ki,5.31,CHEMBL3769968,2016,CHEMBL3769385,J Med Chem,Scientific Literature,Binding affinity to human dopamine D2 receptor by radioligand binding assay,114,95,c1ccc(C2CC2)cc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,CHEMBL675680,Ki,6.57,CHEMBL431640,2002,CHEMBL1134937,Bioorg Med Chem Lett,Scientific Literature,Binding affinity towards Dopamine type 2 receptor was determined by displacement assays using [3H]-YM 09151 as the competitive ligand,27,96,O=C(CN1CCN(Cc2ccccc2)CC1)N1CCc2ccccc21,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=Cc1ccc(C(=O)NCCCCN2CCCN(c3ccccc3OC)CC2)cc1,CHEMBL2388819,Ki,6.89,CHEMBL2386609,2013,CHEMBL2385020,Bioorg Med Chem,Scientific Literature,Displacement of [125I]ABN from human dopamine D2L receptor expressed in HEK293 cells after 60 mins by gamma counting analysis,87,97,O=C(NCCCCN1CCCN(c2ccccc2)CC1)c1ccccc1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=Cc1ccc2c(c1OC)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL670886,Ki,5.76,CHEMBL331100,1996,CHEMBL1129624,J Med Chem,Scientific Literature,In vitro affinity at human cloned Dopamine receptor D2A by [3H]raclopride displacement.,6,98,c1ccc2c(c1)CC1NCCc3cccc-2c31,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
C=Cc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL670880,Ki,6.75,CHEMBL119656,1996,CHEMBL1129625,J Med Chem,Scientific Literature,Displacement of [3H]raclopride from human Dopamine receptor D2A,6,99,c1ccc2c(c1)CC1NCCc3cccc-2c31,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
CC#CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,CHEMBL3705383,Ki,6.93,CHEMBL3695439,2014,CHEMBL3638568,,BindingDB Patent Bioactivity Data,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",96,54,c1cc2c(c(C3CCN(CCC4CCCCC4)CC3)c1)CCO2,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
CC#CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,CHEMBL3706129,Ki,7.59,CHEMBL3676900,2014,CHEMBL3639297,,BindingDB Patent Bioactivity Data,"Radioligand Binding Assay: liquots of membrane preparations were thawed at RT, resuspended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KC1, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein / well (D2, D3) and 15 ug protein / well (5-HT2A), respectively.The binding affinity (IQ) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ulÂ with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H] -spiperone for D2, 0.5 nM [3H] -spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10uM - 0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",96,55,c1ccc2c(C3CCN(CCC4CCCCC4)CC3)coc2c1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
CC#CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,CHEMBL3705135,Ki,6.37,CHEMBL3642759,2013,CHEMBL3639183,,BindingDB Patent Bioactivity Data,"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.",87,56,c1cc2c(c(N3CCN(CCC4CCCCC4)CC3)n1)CCO2,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
CC#CC1=CCC(N(CCC)CCCCn2cc(C)nn2)CC1,CHEMBL995087,Ki,5.39,CHEMBL484203,2008,CHEMBL1142495,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from human D2long receptor expressed in CHO cells,58,16,C1=CCC(NCCCCn2ccnn2)CC1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
CC#CC1=CCC(N(CCC)CCCCn2cc(C)nn2)CC1,CHEMBL995088,Ki,5.68,CHEMBL484203,2008,CHEMBL1142495,J Med Chem,Scientific Literature,Displacement of [3H]spiperone from human D2short receptor expressed in CHO cells,58,17,C1=CCC(NCCCCn2ccnn2)CC1,DRD2,CHEMBL217,Dopamine D2 receptor,gpcr
